glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
FL-2010-000041-SOM,2010-000041,19032,FL,flood,SOM,,5.152149,46.199616,0.0,0.0,0,2010,3,3,A,0,0,0,0,,0,"Around 1,000 families have been displaced by flooding after heavy rains in an area straddling the border between Ethiopia and the self-declared independent republic of Somaliland, according to officials.",IRIN
FF-2009-000229-SOM,2009-000229,18948,FF,flash flood,SOM,,5.152149,46.199616,0.0,0.0,0,2009,10,29,A,0,0,0,0,,0,"Flash floods caused by four days of torrential rains have displaced more than 15,000 people in the southwestern town of El-Waq near the Kenyan border and submerged most homes and businesses, say locals.",IRIN
OT-2008-000196-SOM,2008-000196,18613,OT,other,SOM,,5.152149,46.199616,0.0,0.0,0,2008,10,22,A,0,0,0,3300000,,0,"Current estimates suggest that large areas of Horn of Africa are in a state of humanitarian emergency as a result of a complex combination of factors including rapid food price rises, drought and insecurity ",International Federation DREF MDR64003
FL-2008-000185-SOM,2008-000185,18598,FL,flood,SOM,Kurtunwarrey and Marka district,5.152149,46.199616,0.0,0.0,0,2008,10,5,A,0,0,0,0,,0,"Torrential rains and strong winds have hit a string of settlements for hundreds of thousands of internally displaced Somalis between Mogadishu and Afgooye, destroying makeshift shelters and leaving many homeless once again. Ten hours of heavy rain fell overnight Sunday, flooding many shelters and forcing many people to return to their homes in war-torn Mogadishu, despite the dangers.",UNHCR
FL-2008-000091-SOM,2008-000091,18493,FL,flood,SOM,Mogadishu,2.0333333,45.35,0.0,0.0,0,2008,6,17,A,6,0,0,0,,0,"Thousands of internally displaced persons (IDPs) camping in and around Mogadishu have been left without shelter after heavy rains pounded the Somali capital over the weekend, officials said.",IRIN
DR-2008-000043-SOM,2008-000043,18166,DR,drought,SOM,,5.152149,46.199616,0.0,0.0,0,2008,4,8,A,0,0,0,2000000,,0,"In Somalia, food security in most of central and southern regions is precarious as a result of a combination of factors including two successive poor rains, civil insecurity, high&#8208;inflation, and trade and market disruptions. The number of people in need across the country has increased from about 1.5 million in mid&#8208;2007 to 2 million through to July 2008. ",International Federation information bulletin n?1
FL-2006-000169-SOM,2006-000169,17469,FL,flood,SOM,"Somalia, Ethiopia, Kenya",3.1450507,44.3992892,0.0,0.0,0,2006,11,17,A,0,0,0,1,,0,"Unusually heavy rains during the months of October and November have turned large parts of the
Horn of Africa into flood disaster areas with loss of life, massive displacement, and loss of
livelihoods and assets in particularly in Kenya, Somalia, and Ethiopia. Accumulated estimates
from the three countries put the total number of affected people between 1.5 and 1.8 million.",OCHA
FL-2006-000161-SOM,2006-000161,17461,FL,flood,SOM,,5.152149,46.199616,0.0,0.0,0,2006,11,8,A,0,0,0,0,,0,"At least 47 people drowned and thousands were left homeless after two rivers that snake through Somalia burst their banks after heavy rains, residents and aid workers said on 8th November.",Reuters AlertNet
ST-2005-000066-SOM,2005-000066,17096,ST,severe local storm,SOM,Hargeisa and its surroundings,9.562389,44.0770134,0.0,0.0,0,2005,4,24,A,0,0,0,0,,0,five people died; another twenty people were injured; 170 families in Hargeisa are currently affected.,IFRC bulletin n? 1 (28 Apr 2005)
TS-2004-000147-SOM,2004-000147,17023,TS,tsunami,SOM,Puntland region,5.152149,46.199616,0.0,0.0,0,2004,12,26,A,0,0,0,0,,0,"At least 142 people were killed in Somalia in the deadly Indian Ocean sea surge last Sunday, officials say.",BBC
