glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
EP-2010-000044-MOZ,2010-000044,19036,EP,epidemic,MOZ,,-18.665695,35.529562,0.0,0.0,0,2010,3,5,A,12,0,0,638,,0,"New cycle of cholera started in such way that until 6th of February, 638 cases 12 deaths with a CFR of 1,8% were notified in the provinces of Cabo Delgado, Niassa, Zambezia and Sofala.",IFRC
FL-2009-000007-MOZ,2009-000007,18694,FL,flood,MOZ,,-18.665695,35.529562,0.0,0.0,0,2009,1,8,A,0,0,0,0,,0,"Rains have also pounded parts of Mozambique and Malawi over the past few weeks, killing at least one person, displacing thousands and drowning farm land.?",IRIN
EP-2008-000219-MOZ,2008-000219,18649,EP,epidemic,MOZ,Guro District and Zamb?zia and Tete province,-15.6596056,32.7181375,0.0,0.0,0,2008,11,1,A,52,0,0,347,,2,"A cholera outbreak has been reported in Guro District, Manica province with the local health authority issuing an urgent appeal for assistance. Since the 1st of November, 216 cases with 51 deaths have been registered. 59 cases and 1 death have been reported in Zamb?zia province. In Tete province (Tete City, Chi?ta, Changara and Macanga), 72 cases have been reported and no deaths were registered.",IFRC information bulletin n?1
TC-2008-000033-MOZ,2008-000033,18130,TC,tropical cyclone,MOZ,several coastal districts,-18.665695,35.529562,0.0,0.0,0,2008,3,10,A,0,0,0,25000,,0,Authorities in Mozambique have issued a red alert in several coastal districts as tropical cyclone Jokwe moves south through the Mozambique Channel after killing at least four people and injuring several others in the north.,DPA
FL-2008-000004-MOZ,2008-000004,18092,FL,flood,MOZ,"Mutara, Mopeia, Marromeu, Dondo, Buzi, Machanga",-18.665695,35.529562,0.0,0.0,0,2008,1,1,A,0,0,0,56000,,0,Heavy floods in southern Africa,
FL-2006-000198-MOZ,2006-000198,17524,FL,flood,MOZ,,-18.665695,35.529562,0.0,0.0,0,2006,12,1,A,13,0,0,10000,,6,"Since December 2006, Mozambique has been affected by windstorms and heavy rains that have caused flooding and destruction . The most affected provinces are Maputo and Gaza, Sofala, Zambezia, Manica, Nampula.",IFRC DREF Bulletin MDRMZ002
EQ-2006-000028-MOZ,2006-000028,17305,EQ,earthquake,MOZ,"North of the capital Maputo and 220 km to the South-west of Beira, Sofala Province.",-18.665695,35.529562,0.0,0.0,0,2006,2,24,A,0,0,0,0,7.5 on the Richter scale ,0,"The earthquake was felt up to Maputo and Beira where thousands of people fled into the streets, as well as in south-eastern Zimbabwe, and as far south as Durban, South Africa.The earthquake, which occurred near the southern end of the East African rift system, is believed to be one of the largest in the region since 1900.",OCHA
FL-2006-000002-MOZ,2006-000002,17279,FL,flood,MOZ,Central and northern Mozambique,-18.665695,35.529562,0.0,0.0,0,2006,1,3,A,0,0,0,0,,0,"At least eight people died after heavy rain swept Mozambique and left about 1,700 families homeless, destroying roads and other infrastructure, a disaster management official said on Tuesday.",Reuters AlertNet
EP-2005-000045-MOZ,2005-000045,17074,EP,epidemic,MOZ,"Manica, Sofala provinces",-20.0749,34.719261,0.0,0.0,0,2005,3,15,A,0,0,0,0,,0,"Since January 2005, Manica and Sofala provinces in Mozambique have been affected bya cholera epidemic: 295 cholera cases and 8 deaths were registered, a mortality rate of 2.7%. Marromeu reported 8 new cholera cases and 2 deathsi n the second week of March. There is concern that cholera wills pread to other provinces such as Maputo, Gaza, Nampula, Zambezia and Cabo Delgado.     

",IFRC
FL-2003-000071-MOZ,2003-000071,17791,FL,flood,MOZ,Beira,-19.8333333,34.85,0.0,0.0,0,2003,3,26,A,2,0,0,0,,0,,"EM-DAT Disaster No. 20030233
"
